File,Line_number,SRC
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,200,throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,201,lazyCloseStartElement();
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,202,writeEscaped(ch, start, start + length, false);
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,205,private void lazyCloseStartElement() throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,206,if (inStartElement) {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,207,write('>');
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,208,inStartElement = false;
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,218,protected void write(char ch) throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,219,super.characters(new char[] { ch }, 0, 1);
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,228,protected void write(String string) throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,229,super.characters(string.toCharArray(), 0, string.length());
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,244,throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,245,super.characters(ch, from, to - from);
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,246,write('&');
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,247,write(entity);
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,248,write(';');
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,249,return to + 1;
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,263,throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,264,int pos = from;
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,265,while (pos < to) {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,266,if (ch[pos] == '<') {
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,267,from = pos = writeCharsAndEntity(ch, from, pos, "lt");
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,269,from = pos = writeCharsAndEntity(ch, from, pos, "gt");
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,271,from = pos = writeCharsAndEntity(ch, from, pos, "amp");
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,273,from = pos = writeCharsAndEntity(ch, from, pos, "quot");
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,275,pos++;
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,278,super.characters(ch, from, to - from);
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,25,import java.util.Iterator;
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,72,if (entry.getName().endsWith(".html") || entry.getName().endsWith(".htm")) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,73,xhtml.characters(extract(chmExtractor.extractChmEntry(entry)));
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,83,private String extract(byte[] byteObject) throws TikaException {// throws IOException
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,84,StringBuilder wBuf = new StringBuilder();
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,88,BodyContentHandler handler = new BodyContentHandler(-1);// -1
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,94,+ System.getProperty("line.separator"));
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,100,return wBuf.toString();
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,108,private int getPlaceHolder() {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,109,return placeHolder;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,139,int previous_index = 0;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,141,for (int i = startPmgl; i <= stopPmgl; i++) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,143,+ dir_offset;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,144,if (i == 0) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,145,dir_chunk = new byte[(int) chmItspHeader.getBlock_len()];
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,149,dir_chunk = ChmCommons
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,150,.copyOfRange(getData(), dir_offset,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,151,(((1 + i) * (int) chmItspHeader
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,152,.getBlock_len()) + dir_offset));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,153,previous_index = data_copied;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,155,dir_chunk = new byte[(int) chmItspHeader.getBlock_len()];
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,159,dir_chunk = ChmCommons
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,160,.copyOfRange(getData(), previous_index,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,161,(((1 + i) * (int) chmItspHeader
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,162,.getBlock_len()) + dir_offset));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,163,previous_index = data_copied;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,210,private void enumerateOneSegment(byte[] dir_chunk) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,211,try {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,214,int indexWorkData = ChmCommons.indexOf(dir_chunk,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,216,int indexUserData = ChmCommons.indexOf(dir_chunk,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,220,setPlaceHolder(indexUserData);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,221,else
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,222,setPlaceHolder(indexWorkData);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,224,if (getPlaceHolder() > 0
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,225,&& dir_chunk[getPlaceHolder() - 1] != 115) {// #{
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,226,do {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,227,if (dir_chunk[getPlaceHolder() - 1] > 0) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,228,DirectoryListingEntry dle = new DirectoryListingEntry();
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,233,doNameCheck(dir_chunk, dle);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,239,dle.setName(new String(ChmCommons.copyOfRange(
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,240,dir_chunk, getPlaceHolder(),
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,242,checkControlData(dle);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,243,checkResetTable(dle);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,245,+ dle.getNameLength());
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,248,if (getPlaceHolder() < dir_chunk.length
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,250,dle.setEntryType(ChmCommons.EntryType.UNCOMPRESSED);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,251,else
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,252,dle.setEntryType(ChmCommons.EntryType.COMPRESSED);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,254,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,255,dle.setOffset(getEncint(dir_chunk));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,256,dle.setLength(getEncint(dir_chunk));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,257,getDirectoryListingEntryList().add(dle);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,259,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,266,e.printStackTrace();
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,278,private void doNameCheck(byte[] dir_chunk, DirectoryListingEntry dle) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,279,if (dir_chunk[getPlaceHolder() - 1] == 0x73) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,280,dle.setNameLength(dir_chunk[getPlaceHolder() - 1] & 0x21);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,282,dle.setNameLength(dir_chunk[getPlaceHolder()]);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,283,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,285,dle.setNameLength(dir_chunk[getPlaceHolder() - 1]);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,296,private boolean hasNext(byte[] dir_chunk) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,297,while (getPlaceHolder() < dir_chunk.length) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,298,if (dir_chunk[getPlaceHolder()] == 47
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,299,&& dir_chunk[getPlaceHolder() + 1] != ':') {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,300,setPlaceHolder(getPlaceHolder());
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,301,return true;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,303,&& dir_chunk[getPlaceHolder() + 1] == ':') {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,304,setPlaceHolder(getPlaceHolder());
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,305,return true;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,307,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,309,return false;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,324,if (getPlaceHolder() < data_chunk.length) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,325,while ((ob = data_chunk[getPlaceHolder()]) < 0) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,328,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,332,setPlaceHolder(getPlaceHolder() + 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,340,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItsfHeader.java,379,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItsfHeader.java,380,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItsfHeader.java,381,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItsfHeader.java,382,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,136,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,137,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,138,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,139,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,150,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,151,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,152,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,153,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,546,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,161,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,162,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,163,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,164,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,324,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,97,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,98,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,99,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,100,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,175,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,92,public void setFreeSpace(long free_space) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,116,private int unmarshalInt32(byte[] data, int dest) throws TikaException {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,120,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,121,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,122,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,123,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,130,private long unmarshalUInt32(byte[] data, long dest) throws ChmParsingException {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,134,dest = data[this.getCurrentPlace()]
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,135,| data[this.getCurrentPlace() + 1] << 8
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,136,| data[this.getCurrentPlace() + 2] << 16
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,137,| data[this.getCurrentPlace() + 3] << 24;
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,153,chmPmglHeader.setFreeSpace(chmPmglHeader.unmarshalUInt32(data,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,154,chmPmglHeader.getFreeSpace()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,155,chmPmglHeader.setUnknown0008(chmPmglHeader.unmarshalUInt32(data,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,156,chmPmglHeader.getUnknown0008()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,157,chmPmglHeader.setBlockPrev(chmPmglHeader.unmarshalInt32(data,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,158,chmPmglHeader.getBlockPrev()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,159,chmPmglHeader.setBlockNext(chmPmglHeader.unmarshalInt32(data,
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,160,chmPmglHeader.getBlockNext()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,204,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/DirectoryListingEntry.java,152,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmCommons.java,22,import java.util.Iterator;
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmCommons.java,369,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,23,import java.util.Iterator;
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,265,int i = 0, start = 0, block = 0;
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,271,if (getLzxBlocksCache().size() != 0) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,273,lzxBlock = getLzxBlocksCache().get(i);
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,274,for (int j = bb.getIniBlock(); j <= bb
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,275,.getStartBlock(); j++) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,279,block = i;
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,282,break;
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,287,if (i == getLzxBlocksCache().size() && i == 0) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,301,lzxBlock = getLzxBlocksCache().get(block);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmBlockInfo.java,76,% (int) clcd.getResetInterval());
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,50,ChmLzxBlock prevBlock) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,58,setChmSection(new ChmSection(prevBlock.getContent()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,68,setContent((int) blockLength);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,70,|| getContent().length < (int) getBlockLength()) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,139,case ChmCommons.ALIGNED_OFFSET:
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,140,createAlignedTreeTable();
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,141,case ChmCommons.VERBATIM:
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,143,createMainTreeTable();
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,144,createLengthTreeTable();
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,147,break;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,148,case ChmCommons.UNCOMPRESSED:
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,149,getState().setIntelState(IntelState.STARTED);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,151,getChmSection().setSwath(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,152,getChmSection().getSwath() - 1);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,153,getState().setR0(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,155,.reverseByteOrder(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,156,getChmSection().unmarshalBytes(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,157,4))).longValue()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,158,getState().setR1(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,160,.reverseByteOrder(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,161,getChmSection().unmarshalBytes(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,162,4))).longValue()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,163,getState().setR2(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,165,.reverseByteOrder(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,166,getChmSection().unmarshalBytes(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,167,4))).longValue()));
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,168,break;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,169,default:
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,170,break;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,191,decompressAlignedBlock(tempLen, getChmSection().getData());// prevcontext
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,194,decompressVerbatimBlock(tempLen, getChmSection().getData());
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,198,.getData());
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,280,ChmConstants.LZX_MAINTREE_TABLEBITS,
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,315,border = getChmSection().getDesyncBits(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,316,ChmConstants.LZX_MAINTREE_TABLEBITS, 0);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,318,break;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,320,s = getState().mainTreeTable[getChmSection().getDesyncBits(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,321,ChmConstants.LZX_MAINTREE_TABLEBITS, 0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,331,getChmSection().getSyncBits(getState().mainTreeTable[s]);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,339,.getDesyncBits(ChmConstants.LZX_MAINTREE_TABLEBITS,
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,340,0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,341,if (matchfooter >= ChmConstants.LZX_MAINTREE_TABLEBITS) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,342,x = ChmConstants.LZX_MAINTREE_TABLEBITS;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,360,long l = getChmSection().getSyncBits(extra);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,361,matchoffset += (l << 3);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,362,int g = getChmSection().getDesyncBits(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,363,ChmConstants.LZX_NUM_PRIMARY_LENGTHS, 0);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,364,int t = getState().getAlignedTreeTable()[g];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,366,x = ChmConstants.LZX_MAINTREE_TABLEBITS;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,375,getState().getAlignedTreeTable()[t]);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,379,ChmConstants.LZX_NUM_PRIMARY_LENGTHS, 0);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,382,x = ChmConstants.LZX_MAINTREE_TABLEBITS;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,391,getState().getAlignedTreeTable()[t]);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,461,ChmConstants.LZX_MAINTREE_TABLEBITS, 0);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,480,.getDesyncBits(ChmConstants.LZX_LENGTH_TABLEBITS, 0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,573,ChmConstants.LZX_PRETREE_TABLEBITS, 0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,606,ChmConstants.LZX_PRETREE_TABLEBITS, 0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,660,int f = getChmSection().getDesyncBits(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,661,ChmConstants.LZX_PRETREE_TABLEBITS, 0);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,695,z = pretreetable[getChmSection().getDesyncBits(
